question_id,question_var_id,answer_var_id,question,answer_options,num_scale,question_type,subject,source,shuffle_seed,n_options,polarity,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
190,1,5,"Still thinking about the future of our country, how worried are you, if at all, about climate change?","['Not too concerned', 'Somewhat concerned', 'Not at all concerned', 'Very concerned', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Concern,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,67.0,6,unipolar,2,4,4,4
190,1,6,"Still thinking about the future of our country, how worried are you, if at all, about climate change?","['Very concerned', 'Not at all concerned', 'Not too concerned', 'Somewhat concerned', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Concern,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,101.0,6,unipolar,4,4,1,1
191,1,1,How much do you agree or disagree with the following statement? Family members will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,,6,bipolar,2,3,3,2
191,1,2,How much do you agree or disagree with the following statement? Family members will be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,2.0,6,bipolar,4,5,3,2
191,1,3,How much do you agree or disagree with the following statement? Family members will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,7.0,6,bipolar,2,5,1,1
191,1,4,How much do you agree or disagree with the following statement? Family members will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,10.0,6,bipolar,3,3,2,2
191,1,5,How much do you agree or disagree with the following statement? Family members will be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,67.0,6,bipolar,2,5,3,3
191,1,6,How much do you agree or disagree with the following statement? Family members will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,101.0,6,bipolar,4,4,3,3
192,1,1,How much do you agree or disagree with the following statement? The Government will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,,6,bipolar,2,5,3,2
192,1,2,How much do you agree or disagree with the following statement? The Government will be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,2.0,6,bipolar,4,5,3,5
192,1,3,How much do you agree or disagree with the following statement? The Government will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,7.0,6,bipolar,2,5,1,1
192,1,4,How much do you agree or disagree with the following statement? The Government will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,10.0,6,bipolar,3,5,2,2
192,1,5,How much do you agree or disagree with the following statement? The Government will be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,67.0,6,bipolar,2,5,3,3
192,1,6,How much do you agree or disagree with the following statement? The Government will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,101.0,6,bipolar,4,5,3,3
193,1,1,How much do you agree or disagree with the following statement? The older Americans themselves will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,,6,bipolar,2,5,3,2
193,1,2,How much do you agree or disagree with the following statement? The older Americans themselves will be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,2.0,6,bipolar,4,5,3,2
193,1,3,How much do you agree or disagree with the following statement? The older Americans themselves will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,7.0,6,bipolar,2,5,4,1
193,1,4,How much do you agree or disagree with the following statement? The older Americans themselves will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,10.0,6,bipolar,3,5,2,2
193,1,5,How much do you agree or disagree with the following statement? The older Americans themselves will be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,67.0,6,bipolar,2,5,3,3
193,1,6,How much do you agree or disagree with the following statement? The older Americans themselves will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,101.0,6,bipolar,4,5,3,3
194,1,1,How much do you agree or disagree with the following statement? Family members should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,,6,bipolar,2,3,3,2
194,1,2,How much do you agree or disagree with the following statement? Family members should be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,2.0,6,bipolar,4,5,2,2
194,1,3,How much do you agree or disagree with the following statement? Family members should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,7.0,6,bipolar,2,5,4,1
194,1,4,How much do you agree or disagree with the following statement? Family members should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,10.0,6,bipolar,3,5,2,2
194,1,5,How much do you agree or disagree with the following statement? Family members should be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,67.0,6,bipolar,2,5,3,3
194,1,6,How much do you agree or disagree with the following statement? Family members should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,101.0,6,bipolar,4,4,4,3
195,1,1,How much do you agree or disagree with the following statement? The Government should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,,6,bipolar,2,3,2,2
195,1,2,How much do you agree or disagree with the following statement? The Government should be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,2.0,6,bipolar,4,5,4,1
195,1,3,How much do you agree or disagree with the following statement? The Government should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,7.0,6,bipolar,2,5,2,1
195,1,4,How much do you agree or disagree with the following statement? The Government should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,10.0,6,bipolar,3,3,4,2
195,1,5,How much do you agree or disagree with the following statement? The Government should be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,67.0,6,bipolar,2,2,4,2
195,1,6,How much do you agree or disagree with the following statement? The Government should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,101.0,6,bipolar,4,4,4,1
196,1,1,How much do you agree or disagree with the following statement? The older Americans themselves should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,,6,bipolar,2,5,2,2
196,1,2,How much do you agree or disagree with the following statement? The older Americans themselves should be mostly responsible for paying for the long-term care older Americans may need.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,2.0,6,bipolar,4,5,2,1
196,1,3,How much do you agree or disagree with the following statement? The older Americans themselves should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,7.0,6,bipolar,2,5,4,1
196,1,4,How much do you agree or disagree with the following statement? The older Americans themselves should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,Social,Pew_American_Trends_Panel_disagreement_500.csv,10.0,6,bipolar,3,5,2,2
