question_id,question_var_id,answer_var_id,question,answer_options,source,decision,subject,question_type
538,1,1,"Still thinking about elections in the country, how likely, if at all, do you think it is that people who are legally qualified and want to vote are able to cast a ballot","['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Likelihood
539,1,1,"How important is it, if at all, that candidates running for high levels of political office have prior government experience?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Importance
540,1,1,Do you think the number of legal immigrants the U.S. admits should increase or decrease?,"['Increase a lot', 'Increase a little', 'Stay about the same', 'Decrease a little', 'Decrease a lot']",Pew_American_Trends_Panel_disagreement_500.csv,keep,General Opinion,IncreaseDecrease
541,1,1,"When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in better or worse?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_disagreement_500.csv,keep,General Opinion,BetterOrWorse
542,1,1,"Regardless of your own religious beliefs, how important, if at all, do you think it is for a person to believe in God in order to be considered good and moral?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Ethics & Values,Importance
543,1,1,How well does the Republican party represent the interests of people like you?,"['Very well', 'Pretty well', 'Not too well', 'Not at all well', 'Not sure']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,HowWell
544,1,1,How well does the Democratic party represent the interests of people like you?,"['Very well', 'Pretty well', 'Not too well', 'Not at all well', 'Not sure']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,HowWell
546,1,1,"How much do you agree or disagree with the following statement? Compared to 50 years ago, we live in a safer world.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W26.csv,keep,Trust & Fear,Agreement
547,1,1,"How much do you agree or disagree with the following statement? Compared to 50 years ago, we live in a more dangerous world.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W26.csv,keep,Trust & Fear,Agreement
556,1,1," Overall, how positive or negative do you think societyÃ¢â‚¬â„¢s view of most gun owners is?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']",Pew_American_Trends_Panel_W26.csv,keep,Guns,PositiveNegative
560,1,1,"How much, if at all, do you think the ease with which people can illegally obtain guns contributes to gun violence in the country today?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Quantity
561,1,1,"How much, if at all, do you think lack of economic opportunities contributes to gun violence in the country today?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Quantity
563,1,1,Thinking about gun owners who do not have children in their home how important do you think it is for them to: Keep their shooting skills up-to-date,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Importance
564,1,1,"Thinking about gun owners who have children in their home, how important do you think it is for them to: Keep all of their guns in a locked place","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Importance
565,1,1,"Thinking about gun owners who have children in their home, how important do you think it is for them to: Keep all of their guns unloaded","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Importance
566,1,1,"Thinking about gun owners who have children in their home, how important do you think it is for them to: Take gun safety courses","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Importance
567,1,1,"Thinking about gun owners who have children in their home, how important do you think it is for them to: Store guns and ammunition separately","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Importance
568,1,1,"Thinking about gun owners who have children in their home, how important do you think it is for them to: Keep their shooting skills up-to-date","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Importance
569,1,1,"Thinking about gun owners who have children in their home, how important do you think it is for them to: Talk to their children about gun safety","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Importance
570,1,1,How much do you agree or disagree with the following statement? People who want to kill or harm others will find a way to do it whether they have a gun or not.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Agreement
571,1,1,How much do you agree or disagree with the following statement? People who want to kill or harm others are less likely to do it if they don't have a gun,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Agreement
572,1,1,How much do you agree or disagree with the following statement? People who want to commit suicide will find a way to do it whether they have access to a gun or not.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Agreement
573,1,1,How much do you agree or disagree with the following statement? People who want to commit suicide are less likely to do it if they don't have access to a gun.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W26.csv,keep,Guns,Agreement
584,1,1,How likely do you think the following will or will not happen in the next 20 years? Doctors will rely on computer programs to diagnose most diseases and determine treatments,"['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely']",Pew_American_Trends_Panel_W27.csv,keep,General Opinion,Likelihood
585,1,1,How likely do you think the following will or will not happen in the next 20 years? Most stores and retail businesses will be fully automated and involve little or no human interaction between customers and employees,"['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely']",Pew_American_Trends_Panel_W27.csv,keep,General Opinion,Likelihood
586,1,1,How likely do you think the following will or will not happen in the next 20 years? Most deliveries in cities will be made by robots or drones instead of humans,"['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely']",Pew_American_Trends_Panel_W27.csv,keep,General Opinion,Likelihood
587,1,1,"How likely do you think the following will or will not happen in the next 20 years? When people want to buy most common products, they will create them at home using a 3-D printer","['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely']",Pew_American_Trends_Panel_W27.csv,keep,General Opinion,Likelihood
589,1,1,"Overall, how positive or negative have the things you have seen or heard about driverless vehicles been?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']",Pew_American_Trends_Panel_W27.csv,keep,Science,PositiveNegative
590,1,1,"How much enthusiasm, if at all, do you feel towards the development of driverless vehicles?","['A lot', 'A fair amount', 'Not too much', 'None at all']",Pew_American_Trends_Panel_W27.csv,keep,Science,Quantity
591,1,1,"How worried are you, if at all, about the development of driverless vehicles?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned']",Pew_American_Trends_Panel_W27.csv,keep,Science,Concern
592,1,1,"How much do you agree or disagree with the following statement? It will take less than 10 years for most of the vehicles on the road to be driverless, rather than driven by humans.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W27.csv,keep,Science,Agreement
593,1,1,"How much do you agree or disagree with the following statement? It will take 10 to less than 50 years for most of the vehicles on the road to be driverless, rather than driven by humans.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W27.csv,keep,Science,Agreement
594,1,1,"How much do you agree or disagree with the following statement? It will take 50 to less than 100 years for most of the vehicles on the road to be driverless, rather than driven by humans.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_W27.csv,keep,Science,Agreement
