question_id;question_var_id;answer_var_id;question;answer_options;source;decision;subject
356;1;1;As far as you know, how much of what you do offline like where you are or who you are talking to is being tracked by the government?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;persona only;Politics & Government
357;1;1;How much do you feel you personally benefit from the data the government collects about you?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;persona only;Politics & Government
358;1;1;How concerned are you, if at all, about how much personal information law enforcement agencies might know about you?;['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned'];Pew_American_Trends_Panel_disagreement_500.csv;persona only;Trust & Fear
359;1;1;How concerned are you, if at all, about how much personal information your employer might know about you?;['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned'];Pew_American_Trends_Panel_disagreement_500.csv;persona only;Trust & Fear
360;1;1;How much control, if any, do you think you have over who can access the purchases you've made, either online or in person?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;persona only;General Opinion
361;1;1;How likely, if at all, do you think it is that companies will be held accountable by the government if they misuse or compromise your data?;['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely'];Pew_American_Trends_Panel_disagreement_500.csv;persona only;Politics & Government
362;1;1;How much government regulation of what companies can do with their customers' personal information do you think there should be?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
363;1;1;What is the main reason you do not use a password manager?;['Don't know what that is', 'My passwords are secure enough', 'Don't need it', 'Too expensive', 'Too complicated', 'Don't trust them', 'Don't think they are effective', 'Other reason', 'Offline: does not have internet', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;General Opinion
364;1;1;How do you typically update the apps on your smartphone?;['Set them to update automatically', 'Update them yourself as soon as you are notified a new version is available', 'Update them yourself whenever it's convenient', 'Never install app updates', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;General Opinion
365;1;1;Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease;['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable'];Pew_American_Trends_Panel_disagreement_500.csv;keep;General Opinion
366;1;1;How much, if at all, do you trust the following groups to use facial recognition technology responsibly? Law enforcement agencies;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
367;1;1;Please tell us whether you are satisfied or dissatisfied with your personal financial situation.;['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;General Opinion
368;1;1;At this point in your life, which of the following would be best for you personally?;['Working full-time for pay', 'Working part-time for pay', 'Not working for pay at all', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;General Opinion
369;1;1;In general, how important, if at all, is being married in order for a man to live a fulfilling life?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_disagreement_500.csv;keep;General Opinion
370;1;1;In general, how important, if at all, is having children in order for a man to live a fulfilling life?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_disagreement_500.csv;keep;General Opinion
371;1;1;In general, how important, if at all, is being married in order for a woman to live a fulfilling life?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_disagreement_500.csv;keep;General Opinion
372;1;1;In general, how important, if at all, is having children in order for a woman to live a fulfilling life?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_disagreement_500.csv;keep;General Opinion
373;1;1;Do you think it is ever acceptable for an unmarried couple to live together?;['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable'];Pew_American_Trends_Panel_disagreement_500.csv;keep;General Opinion
374;1;1;How positive or negative would you say your view of allowing unmarried couples to enter into legal agreements that would give them the same rights as married couples when it comes to things like health insurance, inheritance or tax benefits is?;['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative'];Pew_American_Trends_Panel_disagreement_500.csv;keep;General Opinion
375;1;1;How important, if at all, do you think it is for a person to buy a house before getting married?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_disagreement_500.csv;keep;General Opinion
376;1;1;If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to buy a house before moving in with their partner?;['Very important', 'Somewhat important', 'Not too important', 'Not at all important'];Pew_American_Trends_Panel_disagreement_500.csv;keep;General Opinion
377;1;1;Is your mother living?;['Yes', 'No', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
378;1;1;Is your father living?;['Yes', 'No', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
379;1;1;Which of the following best describes your current situation? Would you say you;['Would like to be in a romantic relationship', 'Don't want to be in a romantic relationship', 'Doesn't make much difference', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
380;1;1;Thinking about the adults in your life, who is the person you feel closest to?;['Your spouse', 'Your partner or boyfriend or girlfriend', 'An adult child', 'A sibling', 'Your mother', 'Your father', 'A friend', 'Another A family member', 'Someone else', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
381;1;1;In general, do you think you do;['Too much for your adult child(ren) ages 18 to 29', 'Too little for your adult child(ren) ages 18 to 29', 'About the right amount', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
382;1;1;In general, do you think your parents do mother does father does;['Too much for you', 'Too little for you', 'About the right amount', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
383;1;1;How long have you been in your current romantic relationship?;['Less than 3 months', '3 months to less than 6 months', '6 months to less than 1 year', '1 year to less than 3 years', '3 years to less than 5 years', '5 years or more', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
384;1;1;Now thinking about your spouse how long have you and your spouse been married?;['Less than one year', '1 year to less than 3 years', '3 years to less than 5 years', '5 years to less than 10 years', '10 years to less than 20 years', '20 years or more', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
385;1;1;Now thinking about the partner you are currently living with how long have you and your partner been living together?;['Less than one year', '1 year to less than 3 years', '3 years to less than 5 years', '5 years to less than 10 years', '10 years to less than 20 years', '20 years or more', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
386;1;1;How serious would you say your current romantic relationship is?;['Very serious', 'Somewhat serious', 'Not too serious', 'Not at all serious', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
387;1;1;When you started living with your partner did you think about it as a step toward marriage?;['Yes, thought of it as a step toward marriage', 'No, did not think of it as a step toward marriage', 'Refused'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
388;1;1;Thinking back to when you started living with your partner, how much, if at all, was companionship a reason you decided to move in together?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
389;1;1;Thinking back to when you started living with your partner, how much, if at all, was you or your partner were pregnant a reason you decided to move in together?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
390;1;1;Thinking back to when you started living with your partner, how much, if at all, was wanted to have children someday a reason you decided to move in together?;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;drop;Social
