question_id,question_var_id,answer_var_id,question,answer_options,source
307,1,1,"As far as you know, how much of what you do offline like where you are or who you are talking to is being tracked by advertisers, technology firms or other companies?","['All or almost all of it', 'Most of it', 'Some of it', 'Very little of it', 'None of it', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
308,1,1,"How concerned are you, if at all, about how companies are using the data they collect about you?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
309,1,1,How much control do you think you have over the data that companies collect about you?,"['A great deal of control', 'Some control', 'Very little control', 'No control', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
310,1,1,"As far as you know, how much of what you do online or on your cellphone is being tracked by the government?","['All or almost all of it', 'Most of it', 'Some of it', 'Very little of it', 'None of it', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
311,1,1,"As far as you know, how much of what you do offline like where you are or who you are talking to is being tracked by the government?","['All or almost all of it', 'Most of it', 'Some of it', 'Very little of it', 'None of it', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
312,1,1,How much do you feel you personally benefit from the data the government collects about you?,"['A great deal', 'Some', 'Very little', 'None', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
313,1,1,"How concerned are you, if at all, about how much personal information law enforcement agencies might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
314,1,1,"How concerned are you, if at all, about how much personal information your employer might know about you?","['Concerned a lot', 'Concerned a little', 'Not concerned', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
315,1,1,"How much control, if any, do you think you have over who can access the purchases you've made, either online or in person?","['A lot of control', 'A little control', 'No control', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
316,1,1,"How confident are you, if at all, that companies will be held accountable by the government if they misuse or compromise your data?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not confident at all', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
317,1,1,How much government regulation of what companies can do with their customers' personal information do you think there should be?,"['More regulation', 'Less regulation', 'About the same amount', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
318,1,1,What is the main reason you do not use a password manager?,"[""Don't know what that is"", 'My passwords are secure enough', ""Don't need it"", 'Too expensive', 'Too complicated', ""Don't trust them"", ""Don't think they are effective"", 'Other reason', 'Offline: does not have internet', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
319,1,1,How do you typically update the apps on your smartphone?,"['Set them to update automatically', 'Update them yourself as soon as you are notified a new version is available', ""Update them yourself whenever it's convenient"", 'Never install app updates', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
320,1,1,Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
321,1,1,"How much, if at all, do you trust the following groups to use facial recognition technology responsibly? Law enforcement agencies","['A great deal', 'Somewhat', 'Not too much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
322,1,1,Please tell us whether you are satisfied or dissatisfied with your personal financial situation.,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
323,1,1,"At this point in your life, which of the following would be best for you personally?","['Working full-time for pay', 'Working part-time for pay', 'Not working for pay at all', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
324,1,1,"In general, how important, if at all, is being married in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
325,1,1,"In general, how important, if at all, is having children in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
326,1,1,"In general, how important, if at all, is being married in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
327,1,1,"In general, how important, if at all, is having children in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
328,1,1,Do you think it is ever acceptable for an unmarried couple to live together?,"[""Yes, even if they don't plan to get married"", 'Yes, but only if they plan to get married', 'No, never acceptable', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
329,1,1,"How do you feel about allowing unmarried couples to enter into legal agreements that would give them the same rights as married couples when it comes to things like health insurance, inheritance or tax benefits?","['Strongly favor', 'Somewhat favor', 'Somewhat oppose', 'Strongly oppose', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
330,1,1,"How important, if at all, do you think it is for a person to buy a house before getting married?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
331,1,1,"If a person decides to move in with a partner without being married, how important, if at all, do you think it is for that person to buy a house before moving in with their partner?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
332,1,1,Is your mother living?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
333,1,1,Is your father living?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
334,1,1,Which of the following best describes your current situation? Would you say you,"['Would like to be in a romantic relationship', ""Don't want to be in a romantic relationship"", ""Doesn't make much difference"", 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
335,1,1,"Thinking about the adults in your life, who is the person you feel closest to?","['Your spouse', 'Your partner or boyfriend or girlfriend', 'An adult child', 'A sibling', 'Your mother', 'Your father', 'A friend', 'Another A family member', 'Someone else', 'Refused']",Pew_American_Trends_Panel_disagreement_500.csv
