question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,shuffle_seed
415,1,2,"Thinking about the nation's economy, would you rate economic conditions in this country today are good or bad?","['Neither good nor bad', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Very good']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,GoodOrBad,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,2
415,1,3,"Thinking about the nation's economy, would you rate economic conditions in this country today are good or bad?","['Very bad', 'Very good', 'Somewhat bad', 'Somewhat good', 'Neither good nor bad']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,GoodOrBad,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,7
415,1,4,"Thinking about the nation's economy, would you rate economic conditions in this country today are good or bad?","['Somewhat bad', 'Neither good nor bad', 'Somewhat good', 'Very good', 'Very bad']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,GoodOrBad,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,10
415,1,5,"Thinking about the nation's economy, would you rate economic conditions in this country today are good or bad?","['Somewhat bad', 'Neither good nor bad', 'Somewhat good', 'Very bad', 'Very good']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,GoodOrBad,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,67
415,1,6,"Thinking about the nation's economy, would you rate economic conditions in this country today are good or bad?","['Very good', 'Somewhat bad', 'Neither good nor bad', 'Somewhat good', 'Very bad']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,GoodOrBad,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,101
416,1,1,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,
416,1,2,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,2
416,1,3,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,7
416,1,4,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,10
416,1,5,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,67
416,1,6,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,101
422,1,1,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,
422,1,2,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,2
422,1,3,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,7
422,1,4,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,10
422,1,5,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,67
422,1,6,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,101
423,1,1,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,
423,1,2,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,2
423,1,3,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,7
423,1,4,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,10
423,1,5,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,67
423,1,6,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,101
424,1,1,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,
424,1,2,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,2
424,1,3,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,7
424,1,4,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,10
424,1,5,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,67
424,1,6,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,101
425,1,1,"How much, if at all, do you think the outsourcing of jobs to other countries contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,
425,1,2,"How much, if at all, do you think the outsourcing of jobs to other countries contributes to economic inequality in this country?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,2
425,1,3,"How much, if at all, do you think the outsourcing of jobs to other countries contributes to economic inequality in this country?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,7
425,1,4,"How much, if at all, do you think the outsourcing of jobs to other countries contributes to economic inequality in this country?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,10
